Timestamp,Thumb Flex,Pointer Flex,Middle Flex,Ring Flex,Pinky Flex,Thumb Acc. X,Thumb Acc. Y,Thumb Acc. Z,Thumb Gyro X,Thumb Gyro Y,Thumb Gyro Z,Pointer Acc. X,Pointer Acc. Y,Pointer Acc. Z,Pointer Gyro X,Pointer Gyro Y,Pointer Gyro Z,Middle Acc. X,Middle Acc. Y,Middle Acc. Z,Middle Gyro X,Middle Gyro Y,Middle Gyro Z,Ring Acc. X,Ring Acc. Y,Ring Acc. Z,Ring Gyro X,Ring Gyro Y,Ring Gyro Z,Pinky Acc. X,Pinky Acc. Y,Pinky Acc. Z,Pinky Gyro X,Pinky Gyro Y,Pinky Gyro Z,Wrist Gyro X,Wrist Gyro Y,Wrist Gyro Z,Wrist Acc. X,Wrist Acc. Y,Wrist Acc. Z,Hand
25.857,0,78,188,255,72,2.22,1.39,9.50,0.46,-0.67,0.34,1.07,0.39,10.49,0.14,-0.78,-0.20,0.83,1.89,9.42,0.04,-0.68,-0.15,0.48,1.18,9.54,-0.19,-0.80,-0.03,1.30,5.58,8.07,-0.28,-0.35,0.03,0.38,-0.12,0.93,11.29,-2.93,-4.21,R
25.907,0,74,187,255,68,2.15,0.08,9.60,0.36,-0.32,0.31,1.55,1.17,9.73,0.20,-0.63,-0.23,0.92,3.09,9.00,0.14,-0.42,-0.29,0.84,1.64,9.37,-0.01,-0.38,-0.24,1.42,5.74,8.08,-0.16,-0.21,-0.10,0.39,-0.12,0.91,14.59,-1.04,-5.62,R
25.958,0,70,186,255,62,2.33,1.26,9.56,0.20,-0.16,0.31,1.92,0.32,10.00,-0.06,-0.55,0.11,0.79,3.18,10.10,0.01,-0.42,-0.10,0.83,1.58,9.07,-0.05,-0.29,-0.23,1.47,5.33,7.92,-0.12,-0.28,0.01,0.40,-0.17,0.92,5.25,-3.72,0.67,R
26.009,0,68,186,255,61,2.72,0.19,8.87,0.14,-0.08,0.22,2.28,0.11,8.91,-0.06,-0.01,0.32,1.23,2.75,9.32,-0.02,-0.06,-0.15,0.85,1.41,10.20,-0.04,0.03,-0.18,1.56,5.50,8.27,-0.09,-0.07,-0.03,0.40,-0.14,0.92,6.53,0.06,-1.83,R
26.061,0,68,185,255,60,2.54,0.85,9.97,0.10,-0.12,0.13,2.23,-0.36,9.81,-0.21,0.01,0.47,-1.05,2.34,11.04,0.02,-0.55,0.16,0.64,1.89,9.98,0.02,-0.04,-0.05,1.60,5.60,8.13,-0.00,-0.06,0.03,0.39,-0.16,0.91,0.98,1.71,1.77,R
26.112,0,67,185,255,59,2.70,0.82,8.88,-0.00,0.03,0.04,2.42,0.57,8.46,-0.08,0.08,0.04,1.54,3.17,8.44,-0.06,-0.05,-0.09,1.06,2.38,9.35,-0.06,-0.01,-0.07,1.78,5.48,7.94,-0.08,0.03,-0.00,0.40,-0.12,0.92,2.50,-1.28,-1.95,R
26.162,0,67,184,255,59,2.30,1.51,10.31,0.03,0.04,-0.06,2.09,0.35,10.29,-0.10,0.13,0.11,1.31,2.29,9.37,-0.01,-0.02,-0.08,0.86,2.00,9.33,-0.02,0.02,-0.03,1.65,5.42,7.96,0.02,0.00,-0.03,0.37,-0.16,0.93,2.32,-1.16,-0.92,R
26.213,0,65,183,255,58,2.59,1.05,9.39,0.03,-0.01,-0.00,2.31,0.02,9.53,-0.02,0.10,0.00,1.32,2.94,9.36,-0.02,0.03,-0.10,0.88,2.02,9.71,-0.05,0.04,0.01,1.54,5.22,8.24,-0.03,0.03,0.00,0.41,-0.14,0.92,0.12,0.61,0.00,R
26.264,0,66,184,255,58,2.47,1.40,10.13,-0.02,0.04,-0.05,2.22,0.17,9.54,-0.05,0.22,-0.07,1.41,3.12,9.44,-0.07,0.10,-0.02,0.91,2.04,9.85,-0.05,0.08,0.01,1.46,5.41,8.60,0.02,0.02,-0.02,0.38,-0.16,0.92,2.56,-0.12,-1.89,R
26.316,0,65,184,255,58,2.47,1.14,9.78,-0.02,-0.08,0.02,1.95,-0.00,9.64,0.07,0.06,-0.17,1.32,2.61,9.01,-0.04,0.05,0.09,0.88,1.73,9.40,0.01,0.03,0.09,1.54,5.27,8.03,0.07,0.01,0.01,0.39,-0.15,0.92,-2.93,1.77,2.32,R
26.366,0,66,184,255,58,2.71,0.96,9.36,-0.03,0.04,-0.09,2.25,0.14,8.90,0.02,0.32,-0.19,1.22,2.96,9.61,-0.09,0.18,0.03,0.81,1.93,9.78,-0.05,0.09,0.03,1.60,5.32,8.31,0.01,0.06,-0.02,0.39,-0.14,0.92,1.22,-0.98,-0.85,R
26.418,0,66,183,255,58,2.46,1.66,9.92,-0.01,-0.02,-0.06,1.66,0.79,10.23,0.04,0.30,-0.10,1.20,2.61,9.49,-0.04,0.19,0.03,0.73,1.85,9.72,0.07,0.19,-0.01,1.50,5.41,8.36,0.17,0.07,-0.02,0.38,-0.16,0.92,-2.99,2.32,2.20,R
26.468,0,67,186,255,59,2.55,1.34,9.47,-0.04,0.09,-0.04,1.70,0.57,9.58,-0.04,0.29,0.06,1.22,2.83,9.17,-0.16,0.30,0.12,0.58,1.83,9.74,0.03,0.34,-0.00,1.47,5.47,8.17,0.10,0.16,-0.04,0.40,-0.14,0.92,-1.71,-1.34,1.46,R
26.519,0,66,187,255,60,2.47,0.82,10.33,-0.10,-0.02,-0.08,1.40,0.08,9.78,0.01,0.46,-0.06,0.86,2.76,9.10,-0.03,0.44,-0.13,0.56,1.87,9.49,0.09,0.21,-0.06,1.46,5.61,7.99,0.14,0.04,-0.04,0.37,-0.14,0.93,-4.33,1.77,2.38,R
26.57,0,72,187,255,62,2.67,1.34,9.08,-0.03,-0.00,-0.05,1.53,0.58,9.74,-0.05,0.42,0.10,0.72,2.88,9.50,-0.16,0.47,0.06,0.31,1.99,9.74,0.06,0.30,-0.02,1.45,5.96,7.96,0.09,0.11,-0.03,0.41,-0.14,0.92,-4.64,0.24,2.50,R
26.621,0,76,188,255,66,2.32,1.36,9.85,-0.15,0.06,-0.12,0.95,-0.31,10.31,-0.16,0.51,0.33,0.50,2.52,9.47,-0.18,0.59,0.16,0.16,1.98,9.63,0.04,0.30,0.09,1.38,5.58,8.08,0.09,0.07,0.02,0.39,-0.13,0.92,-6.41,2.44,4.82,R
26.672,0,83,190,255,66,2.59,1.03,9.75,-0.11,-0.07,-0.11,0.88,-0.24,10.41,0.03,0.81,-0.07,0.34,2.60,9.63,-0.11,0.84,-0.06,0.00,1.94,9.99,0.20,0.52,0.02,1.12,5.97,8.37,0.43,0.29,-0.15,0.38,-0.14,0.93,-8.06,2.62,3.54,R
26.724,0,101,194,255,74,2.17,1.81,11.03,-0.37,0.01,-0.18,-0.52,1.35,11.01,0.21,0.96,-0.06,-0.65,3.98,10.63,0.35,1.56,-0.17,-0.76,3.40,10.06,0.45,0.61,0.13,1.09,6.53,8.70,0.43,0.26,0.10,0.40,-0.14,0.95,-24.29,8.67,15.14,R
26.775,0,113,195,255,80,2.83,0.96,9.27,-0.13,-0.01,-0.09,0.45,0.01,9.34,-0.04,0.48,0.13,-0.04,1.73,8.36,-0.28,0.56,0.19,0.26,2.15,8.57,-0.08,0.42,0.09,1.32,5.70,7.44,0.05,0.37,-0.04,0.41,-0.06,0.93,-2.08,-2.99,1.89,R
26.826,0,117,198,255,85,2.66,0.71,9.42,-0.11,-0.07,-0.36,-0.30,-0.93,10.16,-0.02,0.63,-0.15,-0.76,1.39,9.39,-0.06,1.05,-0.13,-0.63,1.47,9.69,0.26,0.65,-0.05,0.88,5.86,7.26,0.59,0.30,-0.22,0.37,-0.12,0.94,-10.80,6.10,-0.67,R
26.877,110,0,5,0,0,2.16,0.71,10.51,-0.41,0.02,-0.39,-1.42,0.95,10.24,0.38,0.81,-0.25,-2.49,3.87,9.41,0.50,1.20,-0.21,-1.36,3.71,10.14,0.67,0.66,0.10,0.65,7.73,8.08,0.79,0.37,0.03,0.43,-0.08,0.92,-29.66,18.92,13.73,R
26.928,105,0,5,0,0,2.83,-0.46,9.25,-0.22,-0.37,-0.42,-0.96,0.58,9.07,0.12,0.73,0.09,-1.79,2.57,8.71,0.05,0.74,0.15,-0.92,2.20,8.85,0.35,0.50,0.34,0.59,5.41,7.46,0.61,0.54,0.24,0.40,-0.02,0.91,-17.94,21.30,13.73,R
26.978,114,0,6,0,0,1.87,0.13,9.14,-0.00,0.19,-0.30,-0.93,1.05,9.36,0.29,0.70,0.08,-2.11,3.33,8.39,0.22,0.84,0.01,-1.28,3.72,9.31,0.35,0.45,0.17,0.62,7.66,7.11,0.55,0.33,0.05,0.50,-0.01,0.89,-0.61,21.91,8.73,R
27.029,106,0,5,0,0,2.83,0.65,9.15,0.11,0.01,-0.07,-1.72,1.56,9.97,0.17,0.62,0.09,-2.99,4.20,9.32,0.04,0.57,0.16,-1.52,3.74,9.58,0.03,0.12,0.51,0.37,6.56,7.68,0.19,0.26,0.55,0.48,-0.05,0.91,3.78,12.76,10.68,R
27.08,108,0,5,0,0,2.84,0.53,9.37,-0.03,0.07,-0.14,-1.80,0.34,9.29,-0.01,0.36,0.26,-2.72,2.12,8.28,-0.19,0.54,0.24,-1.65,2.46,9.50,0.08,0.16,0.26,0.50,6.38,6.68,0.14,0.03,0.23,0.47,-0.04,0.89,-6.29,10.19,9.83,R
27.132,115,0,9,0,0,2.75,0.90,9.52,0.27,-0.12,-0.20,-1.81,0.59,9.40,0.30,0.39,-0.06,-2.73,2.65,8.10,0.16,0.41,0.01,-1.36,2.76,8.79,0.32,0.20,-0.02,0.43,6.58,6.88,0.37,0.03,-0.17,0.49,-0.01,0.89,4.21,23.68,2.32,R
27.182,109,0,5,0,0,2.71,1.55,9.31,0.29,0.16,-0.13,-2.35,1.85,9.36,0.33,0.40,-0.09,-3.51,4.30,8.46,0.22,0.45,-0.16,-1.74,4.31,8.50,0.17,0.19,-0.13,0.39,7.99,5.82,0.23,0.08,-0.12,0.56,-0.05,0.86,9.34,16.05,-0.49,R
27.233,97,0,1,0,0,2.49,1.94,10.38,0.36,-0.04,0.03,-2.81,2.54,10.48,0.33,0.29,0.22,-4.19,4.23,9.42,0.23,0.43,0.16,-2.12,4.29,10.20,0.31,0.22,0.15,0.50,8.38,7.47,0.34,0.17,0.00,0.55,-0.05,0.87,8.42,18.62,7.32,R
27.284,50,0,0,0,34,2.94,1.55,8.42,-0.00,0.10,0.09,-2.35,1.54,9.03,-0.04,0.33,0.07,-3.77,3.24,8.94,-0.16,0.14,0.04,-1.55,3.29,8.94,-0.17,0.04,0.02,0.56,7.05,6.39,-0.17,0.06,0.01,0.55,-0.03,0.89,2.32,-7.93,5.62,R
27.335,91,0,0,0,30,2.56,1.17,11.08,0.16,-0.08,0.07,-2.98,1.27,10.49,0.13,0.19,0.12,-3.63,3.36,8.75,0.13,0.23,0.11,-1.48,3.48,8.89,0.25,0.19,0.08,0.58,7.26,6.56,0.30,0.08,-0.05,0.47,-0.02,0.88,2.62,13.67,8.42,R
27.386,100,0,1,0,0,2.85,1.07,8.52,0.16,-0.00,0.05,-2.38,0.85,9.12,0.13,0.13,0.17,-3.84,2.46,9.02,0.02,0.15,0.05,-1.77,2.83,9.36,0.03,0.08,-0.07,0.28,6.91,7.29,-0.10,-0.08,-0.15,0.55,-0.04,0.89,2.08,2.62,3.30,R
27.437,31,9,0,0,36,2.43,0.97,10.64,0.05,0.09,-0.05,-2.79,1.26,9.36,0.03,0.24,-0.03,-3.75,3.28,8.26,0.10,0.11,-0.06,-1.63,3.56,8.23,0.18,0.13,-0.08,0.41,6.86,5.66,0.25,0.06,-0.17,0.45,-0.02,0.86,3.91,8.61,0.31,R
27.488,101,0,0,0,0,2.48,1.95,9.59,0.54,-0.11,-0.07,-3.03,1.81,9.51,0.61,0.29,0.18,-4.06,3.29,8.48,0.46,0.37,0.18,-2.15,3.45,9.36,0.53,0.37,0.05,0.26,7.64,6.67,0.56,0.20,-0.31,0.54,-0.05,0.87,7.08,32.78,3.05,R
27.539,0,23,0,0,28,2.56,1.53,9.49,0.41,0.04,-0.07,-3.08,1.92,9.17,0.42,0.16,0.08,-3.99,3.89,8.14,0.39,0.11,0.08,-1.98,4.31,8.45,0.37,0.18,0.03,0.21,7.48,5.63,0.42,0.09,-0.12,0.54,-0.04,0.82,3.30,21.48,2.93,R
27.591,42,6,0,0,34,2.58,2.11,10.23,0.63,-0.16,-0.07,-2.78,2.28,8.56,0.62,0.23,0.26,-3.96,3.89,7.60,0.54,0.37,0.25,-2.24,4.39,8.43,0.67,0.40,0.08,-0.15,7.60,5.59,0.70,0.23,-0.21,0.59,-0.03,0.81,6.90,38.27,6.59,R
27.643,103,0,1,0,0,2.58,2.50,9.80,0.77,-0.11,-0.06,-3.17,2.63,8.88,0.71,0.30,0.29,-4.05,4.41,7.58,0.59,0.44,0.22,-2.32,4.96,8.34,0.61,0.40,0.12,-0.10,8.25,5.65,0.68,0.35,-0.14,0.63,-0.04,0.80,9.64,39.18,5.86,R
27.693,91,0,2,0,0,3.04,2.69,8.33,0.58,-0.01,-0.04,-2.98,2.80,8.29,0.54,0.59,0.24,-3.51,4.41,7.32,0.33,0.79,0.15,-2.36,4.75,8.29,0.39,0.43,0.10,-0.25,8.28,5.53,0.40,0.28,-0.16,0.67,-0.03,0.78,6.90,27.53,5.55,R
27.744,109,0,5,0,0,2.61,3.54,9.55,0.33,0.05,0.01,-4.08,3.22,8.84,0.42,0.89,0.05,-4.80,4.75,7.18,0.24,0.93,0.01,-2.68,5.13,8.64,0.29,0.38,0.02,-0.29,8.49,5.21,0.29,0.20,-0.20,0.65,-0.03,0.75,5.19,13.67,4.21,R
27.794,115,0,9,0,0,2.84,2.92,8.79,0.24,0.04,0.06,-3.84,3.56,8.60,0.21,0.42,0.11,-5.80,4.63,7.12,0.03,0.84,0.07,-2.70,5.17,7.99,0.27,0.41,0.04,-0.44,8.39,5.33,0.25,0.21,-0.13,0.67,-0.04,0.76,3.17,11.23,5.98,R
27.845,125,0,12,0,0,2.68,2.89,9.22,0.11,0.14,-0.04,-3.62,3.12,8.42,0.11,0.69,0.12,-5.75,4.24,6.90,-0.06,1.82,-0.02,-2.94,5.25,8.07,0.35,0.52,0.05,-0.50,8.47,4.97,0.29,0.15,0.05,0.65,-0.04,0.73,-3.85,7.14,8.97,R
27.897,127,0,13,0,0,2.57,3.03,8.98,-0.13,0.56,-0.44,-4.06,3.28,8.17,0.17,0.97,-0.01,-5.83,4.71,6.67,0.09,2.04,0.11,-2.95,4.96,7.74,0.49,0.50,0.02,-0.58,8.07,4.78,0.27,0.06,-0.01,0.66,-0.03,0.74,-6.90,6.47,9.95,R
27.947,121,0,12,0,0,1.90,3.05,9.38,-0.06,0.76,-0.46,-4.15,4.14,7.53,-0.09,0.47,0.16,-5.53,5.71,5.43,0.27,1.00,0.20,-3.09,5.82,7.02,0.43,0.18,-0.19,-0.51,8.15,4.25,0.22,0.01,-0.10,0.66,-0.01,0.73,-2.93,4.58,7.93,R
27.998,127,0,13,0,0,1.33,2.89,9.04,-0.37,1.32,-0.73,-5.19,2.95,8.03,0.04,0.85,0.03,-6.53,4.70,4.94,0.29,1.36,0.18,-3.20,5.58,6.99,0.28,0.36,0.05,-0.58,8.67,4.19,0.21,0.09,-0.04,0.67,-0.00,0.73,-1.89,5.86,6.35,R
28.049,127,0,14,0,0,1.11,3.28,9.58,-0.15,1.32,-0.80,-4.93,4.11,8.00,0.13,0.67,0.15,-7.06,5.48,4.08,0.36,0.93,0.24,-3.53,5.88,6.77,0.23,0.45,0.15,-0.64,8.78,4.50,0.27,0.15,-0.06,0.68,-0.01,0.73,1.83,8.48,6.47,R
28.101,57,208,232,255,97,0.12,3.58,10.14,0.00,1.06,-0.56,-5.27,3.26,7.69,0.15,0.71,0.22,-7.43,5.40,4.06,0.24,1.00,0.32,-3.51,5.72,7.06,0.24,0.57,0.21,-0.67,8.45,4.58,0.32,0.17,-0.01,0.69,0.01,0.74,-1.04,13.00,7.75,R
28.151,75,211,233,255,99,-0.39,3.15,9.62,0.15,1.07,-0.48,-5.32,4.35,6.75,0.18,0.58,0.23,-7.16,5.77,3.47,0.23,0.80,0.29,-3.79,6.23,7.30,0.32,0.48,0.16,-0.68,9.09,4.87,0.32,0.13,0.02,0.70,0.01,0.74,-1.34,13.37,7.81,R
28.202,91,214,234,255,100,0.49,3.01,9.56,0.12,0.86,-0.15,-5.23,4.56,6.41,0.09,0.52,0.37,-6.99,5.67,2.60,0.19,0.63,0.37,-3.47,6.32,6.57,0.29,0.45,0.19,-0.64,9.19,4.48,0.33,0.17,0.02,0.73,0.03,0.72,-4.76,15.38,8.42,R
28.253,104,218,235,255,101,-1.63,3.79,9.48,0.39,0.85,-0.17,-6.39,4.26,7.29,0.06,0.85,0.36,-7.33,6.56,3.28,0.14,0.74,0.33,-3.76,6.81,6.74,0.25,0.47,0.25,-0.57,9.43,3.97,0.31,0.18,0.06,0.72,0.04,0.71,-4.64,12.27,9.22,R
28.305,116,221,236,255,102,-1.40,3.83,9.61,0.19,0.63,-0.24,-6.08,3.63,6.47,0.16,0.53,0.26,-6.70,5.62,2.15,0.05,0.44,0.29,-3.69,6.35,5.96,0.21,0.38,0.20,-0.67,8.78,3.67,0.30,0.15,0.03,0.73,0.05,0.69,-2.87,12.76,8.18,R
28.355,125,222,235,255,104,-1.86,3.85,8.94,0.41,0.73,-0.03,-6.44,4.87,6.28,-0.01,0.73,0.48,-6.92,6.33,2.16,0.09,0.66,0.43,-3.86,6.63,6.00,0.31,0.47,0.26,-0.83,8.89,3.88,0.37,0.22,0.01,0.73,0.03,0.67,-1.10,17.64,9.16,R
28.407,135,224,236,255,106,-2.27,2.79,9.08,0.14,0.59,-0.04,-5.54,4.13,5.89,0.08,0.46,0.33,-6.71,5.74,2.10,0.03,0.34,0.30,-3.94,6.37,5.94,0.13,0.26,0.20,-0.86,8.33,3.80,0.19,0.12,0.09,0.75,0.04,0.66,-1.22,11.66,7.39,R
28.458,141,226,236,255,107,-2.15,3.53,8.74,0.20,0.41,-0.14,-5.94,4.64,5.99,0.19,0.42,0.10,-6.87,6.51,1.98,0.04,0.32,0.15,-3.84,6.79,5.88,0.12,0.30,0.13,-0.62,9.17,3.47,0.16,0.12,0.01,0.73,0.05,0.66,-0.49,7.75,4.09,R
28.509,139,225,236,255,107,-2.54,4.34,8.93,0.09,-0.04,0.15,-6.06,4.36,5.93,-0.08,-0.11,0.20,-6.84,6.33,1.98,-0.01,0.07,0.18,-3.89,6.56,5.64,0.12,0.09,0.13,-0.72,9.06,3.42,0.17,0.12,-0.03,0.75,0.05,0.67,0.61,7.63,5.19,R
28.559,133,226,236,255,109,-2.40,4.05,8.81,0.07,0.02,0.10,-6.11,4.56,6.03,0.10,0.07,0.08,-7.09,6.55,2.02,0.02,0.15,0.07,-3.95,6.80,5.66,0.12,0.14,0.05,-0.75,9.21,3.20,0.18,0.16,-0.09,0.76,0.05,0.66,4.03,6.65,1.46,R
28.611,130,224,235,255,108,-2.59,4.12,9.11,0.11,-0.06,0.14,-6.00,4.65,5.88,0.14,-0.02,0.11,-7.00,6.51,1.85,-0.01,0.09,0.15,-3.97,6.93,5.57,0.12,0.13,0.10,-0.84,9.17,3.04,0.19,0.13,-0.03,0.78,0.05,0.66,1.77,10.19,3.85,R
28.662,127,224,235,255,109,-2.32,4.14,9.06,0.18,-0.02,0.16,-5.91,5.92,5.77,0.14,0.13,0.17,-6.96,7.05,1.81,0.02,0.16,0.22,-3.91,7.18,5.52,0.16,0.18,0.18,-0.90,9.28,3.11,0.25,0.22,0.00,0.78,0.06,0.65,3.05,14.53,5.43,R
28.713,121,222,235,255,109,-2.23,4.46,8.97,0.19,-0.25,0.27,-5.94,5.07,6.00,0.01,-0.15,0.25,-6.91,6.89,2.01,0.00,0.03,0.25,-4.06,7.08,5.75,0.19,0.13,0.18,-0.93,9.28,3.12,0.30,0.21,-0.03,0.78,0.06,0.64,2.50,14.95,5.74,R
28.764,109,221,234,255,111,-2.25,4.34,8.88,0.24,-0.25,0.32,-5.77,4.98,5.98,0.09,-0.32,0.30,-6.90,7.10,2.15,-0.03,-0.16,0.37,-3.91,7.20,5.33,0.25,0.12,0.26,-0.93,9.34,2.68,0.39,0.28,0.03,0.79,0.06,0.63,4.15,20.94,8.42,R
28.814,113,218,233,255,111,-1.96,4.72,9.04,0.20,-0.32,0.53,-5.77,5.74,6.18,0.06,-0.65,0.45,-6.96,7.55,2.92,-0.20,-1.25,0.50,-3.83,7.35,5.35,0.23,-0.25,0.29,-0.91,9.38,2.47,0.47,0.32,0.02,0.80,0.06,0.60,6.65,24.60,10.38,R
28.866,106,218,231,255,111,-1.39,3.79,9.07,0.35,-0.58,0.66,-4.90,5.54,5.82,0.19,-0.59,0.54,-5.59,6.94,1.27,-0.15,-1.06,0.62,-3.22,7.42,4.39,0.39,0.12,0.38,-0.92,9.11,1.73,0.64,0.54,-0.01,0.80,0.07,0.58,10.56,34.91,12.08,R
28.917,96,215,229,255,111,-1.22,5.61,8.83,0.41,-0.81,0.99,-5.40,6.58,7.77,0.16,-0.85,0.75,-6.40,7.81,4.04,-0.03,-0.81,0.68,-3.41,7.46,4.80,0.52,0.23,0.45,-0.89,9.26,1.47,0.73,0.55,-0.04,0.81,0.07,0.54,17.03,42.36,13.61,R
28.967,70,208,228,255,113,0.87,2.35,7.23,0.17,-1.66,1.81,-3.42,5.27,5.52,0.48,-2.03,0.73,-5.01,7.33,2.38,0.34,-1.26,0.76,-3.19,7.77,4.51,0.50,0.11,0.43,-1.00,9.45,1.43,0.68,0.61,-0.06,0.86,0.09,0.52,19.47,41.44,13.67,R
29.018,54,204,225,255,113,0.55,5.41,9.04,0.56,-0.58,1.06,-2.70,6.53,8.03,0.55,-1.06,0.73,-4.78,8.22,3.91,0.49,-0.68,0.73,-3.27,8.07,4.63,0.69,0.26,0.51,-1.08,9.67,0.92,0.91,0.74,-0.03,0.84,0.08,0.47,22.77,47.06,14.16,R
29.07,44,196,223,255,115,1.97,4.78,7.89,0.74,-1.09,1.16,-3.46,5.83,6.37,0.51,-1.44,0.81,-4.91,7.48,2.80,0.43,-0.59,0.81,-3.14,8.15,4.38,0.66,0.43,0.50,-1.21,9.84,0.81,0.84,0.75,0.01,0.90,0.08,0.46,15.44,49.26,15.32,R
29.121,30,192,220,255,117,1.88,5.20,8.44,0.80,-0.60,0.79,-1.71,6.73,6.23,0.59,-0.77,0.61,-4.03,8.24,2.94,0.43,-0.45,0.67,-2.94,8.52,3.82,0.59,0.32,0.42,-1.11,9.81,-0.19,0.73,0.49,0.00,0.90,0.09,0.41,18.31,44.25,13.00,R
29.171,27,187,219,255,115,2.50,5.68,8.02,0.86,-0.65,0.72,-1.14,7.13,7.58,0.63,-0.94,0.62,-3.60,8.26,2.77,0.39,-0.22,0.66,-3.00,8.42,3.89,0.61,0.40,0.43,-1.35,9.81,0.50,0.74,0.55,-0.01,0.92,0.08,0.38,17.88,45.04,13.18,R
29.222,21,181,218,255,115,2.88,6.53,6.94,0.91,-0.86,0.64,-1.29,7.20,7.34,0.39,-1.24,0.64,-3.42,8.36,2.99,0.40,-1.41,0.50,-2.81,9.41,3.50,0.47,0.02,0.37,-1.14,10.05,-0.46,0.55,0.35,0.12,0.94,0.09,0.36,11.60,35.58,11.72,R
29.273,9,171,215,255,114,3.15,5.51,6.92,0.86,-0.97,0.58,-0.59,6.93,5.71,0.47,-0.86,0.59,-2.95,8.28,2.65,0.42,-0.90,0.59,-2.59,8.27,3.11,0.36,-0.04,0.34,-1.35,9.39,-0.26,0.60,0.41,-0.03,0.96,0.10,0.33,12.57,41.50,10.80,R
29.325,3,161,211,255,113,3.97,7.13,5.67,0.72,-0.55,0.30,-0.11,7.75,6.51,0.58,-0.87,0.27,-2.86,9.30,3.85,0.52,-0.91,0.28,-2.59,9.39,3.56,0.41,-0.01,0.21,-1.16,9.95,-0.38,0.40,0.25,0.04,0.94,0.10,0.29,10.86,29.97,6.90,R
29.376,0,151,208,255,112,4.64,5.76,5.40,0.48,-0.49,0.40,1.03,7.51,5.62,0.21,-1.15,0.45,-0.89,9.05,1.80,0.12,-0.99,0.39,-2.27,8.70,2.66,-0.02,-0.09,0.21,-1.14,9.35,-0.99,0.25,0.14,0.02,0.97,0.10,0.28,7.87,21.18,6.65,R
29.426,0,140,204,255,111,4.51,6.46,5.23,0.49,-0.27,-0.04,1.07,7.29,5.53,0.26,-0.54,0.09,-1.18,9.00,2.87,0.38,-0.60,0.11,-2.21,8.72,3.10,0.13,-0.13,-0.01,-1.01,9.41,-1.00,0.15,0.01,-0.08,0.95,0.12,0.24,7.45,12.15,0.24,R
29.477,0,129,202,255,108,4.76,6.89,5.18,0.41,-0.43,0.26,0.84,8.03,5.66,0.17,-1.17,0.32,-1.17,9.89,3.57,0.30,-1.09,0.31,-2.24,9.18,2.31,0.15,-0.40,0.18,-1.10,9.52,-1.57,0.17,-0.08,0.09,0.96,0.10,0.24,6.71,15.38,4.76,R
29.529,0,117,199,255,104,4.95,6.13,5.37,0.23,-0.14,-0.03,1.72,6.71,4.66,0.17,-0.59,-0.03,1.22,8.31,1.92,0.02,-0.76,0.13,-2.08,8.71,2.92,0.07,-0.21,-0.06,-1.01,9.48,-1.36,0.03,-0.10,-0.06,0.98,0.12,0.23,3.23,6.90,-1.59,R
29.579,0,108,197,255,102,4.81,6.93,5.01,0.21,-0.12,0.11,1.30,8.94,5.90,0.15,-0.27,0.09,-1.73,9.49,3.31,0.09,-0.37,0.15,-2.08,9.10,2.69,0.08,-0.12,0.08,-1.07,9.62,-1.48,0.10,-0.00,0.02,0.95,0.11,0.21,6.29,8.73,2.99,R
29.631,0,106,196,255,101,5.11,6.51,5.40,0.28,-0.25,0.15,1.92,7.87,5.00,0.17,-0.32,0.14,-1.21,9.59,1.99,0.17,-0.47,0.18,-2.03,9.24,2.42,-0.11,-0.17,0.02,-1.11,9.66,-1.08,0.05,-0.02,0.01,0.99,0.11,0.22,5.07,10.93,2.32,R
29.682,0,101,194,255,100,5.11,7.01,4.70,0.13,-0.03,0.10,1.90,8.15,5.13,0.07,-0.24,0.02,-1.55,9.64,2.51,0.06,-0.32,0.10,-2.10,9.37,2.71,-0.03,-0.24,-0.01,-1.05,9.68,-1.65,-0.02,-0.05,-0.02,0.96,0.11,0.20,4.52,1.40,1.22,R
29.732,0,99,192,255,98,5.17,6.70,5.03,0.19,-0.10,0.10,2.00,7.81,5.28,0.03,-0.26,0.16,-0.98,9.38,2.69,0.01,-0.57,0.30,-1.92,8.89,2.75,0.09,-0.19,0.06,-1.07,9.47,-1.15,0.02,-0.10,0.01,0.97,0.11,0.22,5.43,6.59,1.89,R
29.783,0,96,192,255,96,5.39,6.46,4.59,0.16,-0.16,0.16,2.20,7.75,4.93,-0.03,-0.25,0.19,-0.97,9.24,2.14,-0.04,-0.59,0.26,-1.65,8.92,2.00,-0.03,-0.26,0.06,-0.95,9.44,-1.55,-0.09,-0.15,0.04,0.96,0.12,0.21,4.76,3.42,0.85,R
29.835,0,93,190,255,94,5.35,6.74,4.62,0.14,0.01,0.07,2.27,7.74,5.09,0.02,-0.12,0.13,-1.00,9.14,3.38,0.05,-0.31,0.06,-1.74,9.05,2.13,0.05,-0.03,-0.02,-1.03,9.39,-1.60,0.06,-0.01,-0.10,0.97,0.11,0.19,7.45,4.58,-1.40,R
29.885,0,92,190,255,92,5.28,6.85,4.68,0.14,0.00,0.04,2.24,7.99,5.03,-0.05,-0.12,0.11,-0.69,9.68,3.16,-0.03,-0.37,0.17,-1.82,9.14,2.60,-0.06,-0.18,-0.08,-1.09,9.29,-1.24,-0.12,-0.14,-0.04,0.98,0.11,0.19,4.94,-0.37,-1.95,R
